fips,date,model_abbr,forecast_date,weekly_new_cases_0.01,weekly_new_cases_0.025,weekly_new_cases_0.05,weekly_new_cases_0.1,weekly_new_cases_0.15,weekly_new_cases_0.2,weekly_new_cases_0.25,weekly_new_cases_0.3,weekly_new_cases_0.35,weekly_new_cases_0.4,weekly_new_cases_0.45,weekly_new_cases_0.5,weekly_new_cases_0.55,weekly_new_cases_0.6,weekly_new_cases_0.65,weekly_new_cases_0.7,weekly_new_cases_0.75,weekly_new_cases_0.8,weekly_new_cases_0.85,weekly_new_cases_0.9,weekly_new_cases_0.95,weekly_new_cases_0.975,weekly_new_cases_0.99,weekly_new_deaths_0.01,weekly_new_deaths_0.025,weekly_new_deaths_0.05,weekly_new_deaths_0.1,weekly_new_deaths_0.15,weekly_new_deaths_0.2,weekly_new_deaths_0.25,weekly_new_deaths_0.3,weekly_new_deaths_0.35,weekly_new_deaths_0.4,weekly_new_deaths_0.45,weekly_new_deaths_0.5,weekly_new_deaths_0.55,weekly_new_deaths_0.6,weekly_new_deaths_0.65,weekly_new_deaths_0.7,weekly_new_deaths_0.75,weekly_new_deaths_0.8,weekly_new_deaths_0.85,weekly_new_deaths_0.9,weekly_new_deaths_0.95,weekly_new_deaths_0.975,weekly_new_deaths_0.99
48287,2020-11-30,COVIDhub-ensemble,2020-11-02,,0,,0,,,0,,,,,6,,,,,15,,,23,,33,,,,,,,,,,,,,,,,,,,,,,,,
48289,2020-11-09,COVIDhub-ensemble,2020-11-02,,6,,14,,,19,,,,,34,,,,,44,,,59,,77,,,,,,,,,,,,,,,,,,,,,,,,
48289,2020-11-16,COVIDhub-ensemble,2020-11-02,,0,,14,,,25,,,,,36,,,,,47,,,63,,82,,,,,,,,,,,,,,,,,,,,,,,,
48289,2020-11-23,COVIDhub-ensemble,2020-11-02,,0,,7,,,18,,,,,36,,,,,56,,,76,,95,,,,,,,,,,,,,,,,,,,,,,,,
48289,2020-11-30,COVIDhub-ensemble,2020-11-02,,0,,6,,,20,,,,,36,,,,,57,,,79,,106,,,,,,,,,,,,,,,,,,,,,,,,
48291,2020-11-09,COVIDhub-ensemble,2020-11-02,,5,,8,,,14,,,,,26,,,,,41,,,63,,97,,,,,,,,,,,,,,,,,,,,,,,,
48291,2020-11-16,COVIDhub-ensemble,2020-11-02,,0,,6,,,13,,,,,25,,,,,52,,,76,,126,,,,,,,,,,,,,,,,,,,,,,,,
48291,2020-11-23,COVIDhub-ensemble,2020-11-02,,1,,5,,,14,,,,,29,,,,,61,,,95,,128,,,,,,,,,,,,,,,,,,,,,,,,
48291,2020-11-30,COVIDhub-ensemble,2020-11-02,,1,,5,,,15,,,,,31,,,,,67,,,107,,135,,,,,,,,,,,,,,,,,,,,,,,,
48293,2020-11-09,COVIDhub-ensemble,2020-11-02,,0,,0,,,6,,,,,13,,,,,23,,,36,,45,,,,,,,,,,,,,,,,,,,,,,,,
48293,2020-11-16,COVIDhub-ensemble,2020-11-02,,0,,0,,,1,,,,,13,,,,,26,,,41,,47,,,,,,,,,,,,,,,,,,,,,,,,
48293,2020-11-23,COVIDhub-ensemble,2020-11-02,,0,,0,,,2,,,,,14,,,,,31,,,45,,59,,,,,,,,,,,,,,,,,,,,,,,,
48293,2020-11-30,COVIDhub-ensemble,2020-11-02,,0,,0,,,1,,,,,14,,,,,33,,,51,,62,,,,,,,,,,,,,,,,,,,,,,,,
48295,2020-11-09,COVIDhub-ensemble,2020-11-02,,0,,0,,,1,,,,,5,,,,,8,,,9,,14,,,,,,,,,,,,,,,,,,,,,,,,
48295,2020-11-16,COVIDhub-ensemble,2020-11-02,,0,,0,,,1,,,,,5,,,,,9,,,11,,15,,,,,,,,,,,,,,,,,,,,,,,,
48295,2020-11-23,COVIDhub-ensemble,2020-11-02,,0,,0,,,1,,,,,5,,,,,9,,,11,,15,,,,,,,,,,,,,,,,,,,,,,,,
48295,2020-11-30,COVIDhub-ensemble,2020-11-02,,0,,0,,,1,,,,,5,,,,,9,,,12,,15,,,,,,,,,,,,,,,,,,,,,,,,
48297,2020-11-09,COVIDhub-ensemble,2020-11-02,,0,,0,,,2,,,,,3,,,,,13,,,15,,17,,,,,,,,,,,,,,,,,,,,,,,,
48297,2020-11-16,COVIDhub-ensemble,2020-11-02,,0,,0,,,2,,,,,3,,,,,15,,,18,,19,,,,,,,,,,,,,,,,,,,,,,,,
48297,2020-11-23,COVIDhub-ensemble,2020-11-02,,0,,0,,,0,,,,,4,,,,,16,,,19,,22,,,,,,,,,,,,,,,,,,,,,,,,
48297,2020-11-30,COVIDhub-ensemble,2020-11-02,,0,,0,,,0,,,,,5,,,,,16,,,19,,22,,,,,,,,,,,,,,,,,,,,,,,,
48299,2020-11-09,COVIDhub-ensemble,2020-11-02,,1,,4,,,7,,,,,17,,,,,25,,,32,,37,,,,,,,,,,,,,,,,,,,,,,,,
48299,2020-11-16,COVIDhub-ensemble,2020-11-02,,0,,5,,,10,,,,,16,,,,,28,,,33,,44,,,,,,,,,,,,,,,,,,,,,,,,
48299,2020-11-23,COVIDhub-ensemble,2020-11-02,,0,,6,,,10,,,,,17,,,,,29,,,35,,48,,,,,,,,,,,,,,,,,,,,,,,,
48299,2020-11-30,COVIDhub-ensemble,2020-11-02,,0,,3,,,9,,,,,17,,,,,31,,,39,,61,,,,,,,,,,,,,,,,,,,,,,,,
48301,2020-11-09,COVIDhub-ensemble,2020-11-02,,0,,0,,,0,,,,,0,,,,,0,,,1,,1,,,,,,,,,,,,,,,,,,,,,,,,
48301,2020-11-16,COVIDhub-ensemble,2020-11-02,,0,,0,,,0,,,,,0,,,,,0,,,1,,1,,,,,,,,,,,,,,,,,,,,,,,,
48301,2020-11-23,COVIDhub-ensemble,2020-11-02,,0,,0,,,0,,,,,0,,,,,0,,,1,,2,,,,,,,,,,,,,,,,,,,,,,,,
48301,2020-11-30,COVIDhub-ensemble,2020-11-02,,0,,0,,,0,,,,,0,,,,,0,,,2,,2,,,,,,,,,,,,,,,,,,,,,,,,
48303,2020-11-09,COVIDhub-ensemble,2020-11-02,,1665,,1853,,,2086,,,,,2284,,,,,2485,,,2625,,3228,,,,,,,,,,,,,,,,,,,,,,,,
48303,2020-11-16,COVIDhub-ensemble,2020-11-02,,1182,,1566,,,2052,,,,,2272,,,,,2611,,,2917,,3934,,,,,,,,,,,,,,,,,,,,,,,,
48303,2020-11-23,COVIDhub-ensemble,2020-11-02,,793,,1238,,,1809,,,,,2235,,,,,2712,,,3191,,3760,,,,,,,,,,,,,,,,,,,,,,,,
48303,2020-11-30,COVIDhub-ensemble,2020-11-02,,691,,1202,,,1762,,,,,2296,,,,,2757,,,3224,,4136,,,,,,,,,,,,,,,,,,,,,,,,
48305,2020-11-09,COVIDhub-ensemble,2020-11-02,,2,,9,,,17,,,,,20,,,,,37,,,41,,49,,,,,,,,,,,,,,,,,,,,,,,,
48305,2020-11-16,COVIDhub-ensemble,2020-11-02,,1,,6,,,17,,,,,23,,,,,40,,,46,,54,,,,,,,,,,,,,,,,,,,,,,,,
48305,2020-11-23,COVIDhub-ensemble,2020-11-02,,0,,4,,,17,,,,,27,,,,,41,,,48,,57,,,,,,,,,,,,,,,,,,,,,,,,
48305,2020-11-30,COVIDhub-ensemble,2020-11-02,,3,,5,,,14,,,,,29,,,,,38,,,45,,54,,,,,,,,,,,,,,,,,,,,,,,,
48307,2020-11-09,COVIDhub-ensemble,2020-11-02,,4,,7,,,10,,,,,17,,,,,20,,,24,,30,,,,,,,,,,,,,,,,,,,,,,,,
48307,2020-11-16,COVIDhub-ensemble,2020-11-02,,1,,7,,,13,,,,,18,,,,,22,,,28,,36,,,,,,,,,,,,,,,,,,,,,,,,
48307,2020-11-23,COVIDhub-ensemble,2020-11-02,,0,,3,,,8,,,,,18,,,,,24,,,30,,39,,,,,,,,,,,,,,,,,,,,,,,,
48307,2020-11-30,COVIDhub-ensemble,2020-11-02,,0,,4,,,9,,,,,18,,,,,25,,,32,,41,,,,,,,,,,,,,,,,,,,,,,,,
48309,2020-11-09,COVIDhub-ensemble,2020-11-02,,243,,319,,,394,,,,,460,,,,,538,,,603,,710,,,,,,,,,,,,,,,,,,,,,,,,
48309,2020-11-16,COVIDhub-ensemble,2020-11-02,,150,,244,,,327,,,,,471,,,,,566,,,664,,814,,,,,,,,,,,,,,,,,,,,,,,,
48309,2020-11-23,COVIDhub-ensemble,2020-11-02,,103,,220,,,331,,,,,459,,,,,600,,,733,,1037,,,,,,,,,,,,,,,,,,,,,,,,
48309,2020-11-30,COVIDhub-ensemble,2020-11-02,,70,,206,,,325,,,,,459,,,,,593,,,778,,980,,,,,,,,,,,,,,,,,,,,,,,,
48311,2020-11-09,COVIDhub-ensemble,2020-11-02,,0,,0,,,0,,,,,1,,,,,2,,,3,,3,,,,,,,,,,,,,,,,,,,,,,,,
48311,2020-11-16,COVIDhub-ensemble,2020-11-02,,0,,0,,,0,,,,,1,,,,,2,,,2,,3,,,,,,,,,,,,,,,,,,,,,,,,
48311,2020-11-23,COVIDhub-ensemble,2020-11-02,,0,,0,,,0,,,,,1,,,,,2,,,3,,3,,,,,,,,,,,,,,,,,,,,,,,,
48311,2020-11-30,COVIDhub-ensemble,2020-11-02,,0,,0,,,0,,,,,1,,,,,2,,,3,,4,,,,,,,,,,,,,,,,,,,,,,,,
48313,2020-11-09,COVIDhub-ensemble,2020-11-02,,0,,1,,,11,,,,,18,,,,,22,,,29,,40,,,,,,,,,,,,,,,,,,,,,,,,
48313,2020-11-16,COVIDhub-ensemble,2020-11-02,,1,,5,,,11,,,,,17,,,,,25,,,33,,41,,,,,,,,,,,,,,,,,,,,,,,,
48313,2020-11-23,COVIDhub-ensemble,2020-11-02,,0,,2,,,9,,,,,17,,,,,27,,,36,,54,,,,,,,,,,,,,,,,,,,,,,,,
48313,2020-11-30,COVIDhub-ensemble,2020-11-02,,0,,3,,,9,,,,,17,,,,,28,,,38,,66,,,,,,,,,,,,,,,,,,,,,,,,
48315,2020-11-09,COVIDhub-ensemble,2020-11-02,,0,,1,,,1,,,,,2,,,,,5,,,8,,14,,,,,,,,,,,,,,,,,,,,,,,,
48315,2020-11-16,COVIDhub-ensemble,2020-11-02,,0,,0,,,0,,,,,2,,,,,6,,,8,,14,,,,,,,,,,,,,,,,,,,,,,,,
48315,2020-11-23,COVIDhub-ensemble,2020-11-02,,0,,0,,,0,,,,,3,,,,,7,,,8,,17,,,,,,,,,,,,,,,,,,,,,,,,
48315,2020-11-30,COVIDhub-ensemble,2020-11-02,,0,,0,,,0,,,,,3,,,,,7,,,9,,17,,,,,,,,,,,,,,,,,,,,,,,,
48317,2020-11-09,COVIDhub-ensemble,2020-11-02,,0,,1,,,2,,,,,4,,,,,5,,,7,,11,,,,,,,,,,,,,,,,,,,,,,,,
48317,2020-11-16,COVIDhub-ensemble,2020-11-02,,0,,0,,,2,,,,,3,,,,,6,,,8,,12,,,,,,,,,,,,,,,,,,,,,,,,
48317,2020-11-23,COVIDhub-ensemble,2020-11-02,,0,,0,,,2,,,,,3,,,,,6,,,8,,13,,,,,,,,,,,,,,,,,,,,,,,,
48317,2020-11-30,COVIDhub-ensemble,2020-11-02,,0,,0,,,1,,,,,4,,,,,6,,,8,,14,,,,,,,,,,,,,,,,,,,,,,,,
48319,2020-11-09,COVIDhub-ensemble,2020-11-02,,0,,0,,,1,,,,,2,,,,,4,,,5,,7,,,,,,,,,,,,,,,,,,,,,,,,
48319,2020-11-16,COVIDhub-ensemble,2020-11-02,,0,,0,,,0,,,,,2,,,,,3,,,7,,10,,,,,,,,,,,,,,,,,,,,,,,,
48319,2020-11-23,COVIDhub-ensemble,2020-11-02,,0,,0,,,0,,,,,2,,,,,3,,,7,,11,,,,,,,,,,,,,,,,,,,,,,,,
48319,2020-11-30,COVIDhub-ensemble,2020-11-02,,0,,0,,,0,,,,,2,,,,,4,,,7,,12,,,,,,,,,,,,,,,,,,,,,,,,
48321,2020-11-09,COVIDhub-ensemble,2020-11-02,,0,,2,,,13,,,,,21,,,,,26,,,32,,49,,,,,,,,,,,,,,,,,,,,,,,,
48321,2020-11-16,COVIDhub-ensemble,2020-11-02,,0,,1,,,9,,,,,18,,,,,32,,,42,,53,,,,,,,,,,,,,,,,,,,,,,,,
48321,2020-11-23,COVIDhub-ensemble,2020-11-02,,0,,2,,,8,,,,,21,,,,,35,,,45,,57,,,,,,,,,,,,,,,,,,,,,,,,
48321,2020-11-30,COVIDhub-ensemble,2020-11-02,,0,,0,,,7,,,,,24,,,,,44,,,59,,70,,,,,,,,,,,,,,,,,,,,,,,,
48323,2020-11-09,COVIDhub-ensemble,2020-11-02,,30,,42,,,64,,,,,110,,,,,160,,,217,,259,,,,,,,,,,,,,,,,,,,,,,,,
48323,2020-11-16,COVIDhub-ensemble,2020-11-02,,0,,9,,,42,,,,,94,,,,,180,,,208,,242,,,,,,,,,,,,,,,,,,,,,,,,
48323,2020-11-23,COVIDhub-ensemble,2020-11-02,,0,,9,,,41,,,,,98,,,,,189,,,257,,373,,,,,,,,,,,,,,,,,,,,,,,,
48323,2020-11-30,COVIDhub-ensemble,2020-11-02,,0,,9,,,42,,,,,100,,,,,189,,,265,,373,,,,,,,,,,,,,,,,,,,,,,,,
48325,2020-11-09,COVIDhub-ensemble,2020-11-02,,0,,1,,,7,,,,,20,,,,,28,,,35,,50,,,,,,,,,,,,,,,,,,,,,,,,
48325,2020-11-16,COVIDhub-ensemble,2020-11-02,,0,,0,,,6,,,,,20,,,,,32,,,42,,64,,,,,,,,,,,,,,,,,,,,,,,,
48325,2020-11-23,COVIDhub-ensemble,2020-11-02,,0,,0,,,5,,,,,19,,,,,33,,,50,,69,,,,,,,,,,,,,,,,,,,,,,,,
48325,2020-11-30,COVIDhub-ensemble,2020-11-02,,0,,2,,,6,,,,,20,,,,,37,,,57,,73,,,,,,,,,,,,,,,,,,,,,,,,
48327,2020-11-09,COVIDhub-ensemble,2020-11-02,,0,,0,,,2,,,,,9,,,,,17,,,26,,41,,,,,,,,,,,,,,,,,,,,,,,,
48327,2020-11-16,COVIDhub-ensemble,2020-11-02,,0,,0,,,3,,,,,10,,,,,21,,,34,,54,,,,,,,,,,,,,,,,,,,,,,,,
48327,2020-11-23,COVIDhub-ensemble,2020-11-02,,0,,0,,,4,,,,,13,,,,,25,,,40,,46,,,,,,,,,,,,,,,,,,,,,,,,
48327,2020-11-30,COVIDhub-ensemble,2020-11-02,,0,,0,,,0,,,,,15,,,,,29,,,39,,45,,,,,,,,,,,,,,,,,,,,,,,,
48329,2020-11-09,COVIDhub-ensemble,2020-11-02,,326,,391,,,442,,,,,561,,,,,673,,,778,,1037,,,,,,,,,,,,,,,,,,,,,,,,
48329,2020-11-16,COVIDhub-ensemble,2020-11-02,,231,,272,,,419,,,,,557,,,,,797,,,1066,,1232,,,,,,,,,,,,,,,,,,,,,,,,
48329,2020-11-23,COVIDhub-ensemble,2020-11-02,,169,,267,,,449,,,,,588,,,,,825,,,1203,,1431,,,,,,,,,,,,,,,,,,,,,,,,
48329,2020-11-30,COVIDhub-ensemble,2020-11-02,,137,,289,,,389,,,,,566,,,,,843,,,1118,,1588,,,,,,,,,,,,,,,,,,,,,,,,
48331,2020-11-09,COVIDhub-ensemble,2020-11-02,,0,,0,,,2,,,,,6,,,,,10,,,17,,23,,,,,,,,,,,,,,,,,,,,,,,,
48331,2020-11-16,COVIDhub-ensemble,2020-11-02,,0,,0,,,0,,,,,6,,,,,14,,,20,,33,,,,,,,,,,,,,,,,,,,,,,,,
48331,2020-11-23,COVIDhub-ensemble,2020-11-02,,0,,0,,,0,,,,,6,,,,,15,,,23,,39,,,,,,,,,,,,,,,,,,,,,,,,
48331,2020-11-30,COVIDhub-ensemble,2020-11-02,,0,,0,,,0,,,,,6,,,,,15,,,26,,43,,,,,,,,,,,,,,,,,,,,,,,,
48333,2020-11-09,COVIDhub-ensemble,2020-11-02,,0,,0,,,2,,,,,4,,,,,7,,,9,,11,,,,,,,,,,,,,,,,,,,,,,,,
48333,2020-11-16,COVIDhub-ensemble,2020-11-02,,0,,0,,,2,,,,,4,,,,,8,,,8,,13,,,,,,,,,,,,,,,,,,,,,,,,
48333,2020-11-23,COVIDhub-ensemble,2020-11-02,,0,,0,,,2,,,,,5,,,,,8,,,9,,14,,,,,,,,,,,,,,,,,,,,,,,,
48333,2020-11-30,COVIDhub-ensemble,2020-11-02,,0,,0,,,2,,,,,5,,,,,9,,,10,,14,,,,,,,,,,,,,,,,,,,,,,,,
48335,2020-11-09,COVIDhub-ensemble,2020-11-02,,0,,6,,,10,,,,,15,,,,,27,,,46,,58,,,,,,,,,,,,,,,,,,,,,,,,
48335,2020-11-16,COVIDhub-ensemble,2020-11-02,,0,,0,,,10,,,,,18,,,,,38,,,55,,80,,,,,,,,,,,,,,,,,,,,,,,,
48335,2020-11-23,COVIDhub-ensemble,2020-11-02,,0,,5,,,10,,,,,23,,,,,36,,,43,,90,,,,,,,,,,,,,,,,,,,,,,,,
48335,2020-11-30,COVIDhub-ensemble,2020-11-02,,0,,5,,,10,,,,,23,,,,,38,,,47,,89,,,,,,,,,,,,,,,,,,,,,,,,
48337,2020-11-09,COVIDhub-ensemble,2020-11-02,,6,,14,,,22,,,,,30,,,,,44,,,54,,59,,,,,,,,,,,,,,,,,,,,,,,,
48337,2020-11-16,COVIDhub-ensemble,2020-11-02,,3,,10,,,23,,,,,34,,,,,53,,,68,,85,,,,,,,,,,,,,,,,,,,,,,,,
48337,2020-11-23,COVIDhub-ensemble,2020-11-02,,5,,14,,,24,,,,,36,,,,,51,,,59,,71,,,,,,,,,,,,,,,,,,,,,,,,
48337,2020-11-30,COVIDhub-ensemble,2020-11-02,,6,,16,,,25,,,,,36,,,,,51,,,57,,82,,,,,,,,,,,,,,,,,,,,,,,,
48339,2020-11-09,COVIDhub-ensemble,2020-11-02,,283,,382,,,471,,,,,579,,,,,780,,,865,,1080,,,,,,,,,,,,,,,,,,,,,,,,
48339,2020-11-16,COVIDhub-ensemble,2020-11-02,,142,,219,,,395,,,,,574,,,,,830,,,997,,1373,,,,,,,,,,,,,,,,,,,,,,,,
48339,2020-11-23,COVIDhub-ensemble,2020-11-02,,78,,157,,,315,,,,,576,,,,,867,,,1152,,1552,,,,,,,,,,,,,,,,,,,,,,,,
48339,2020-11-30,COVIDhub-ensemble,2020-11-02,,40,,100,,,338,,,,,603,,,,,889,,,1292,,1729,,,,,,,,,,,,,,,,,,,,,,,,
48341,2020-11-09,COVIDhub-ensemble,2020-11-02,,4,,13,,,23,,,,,37,,,,,57,,,69,,100,,,,,,,,,,,,,,,,,,,,,,,,
48341,2020-11-16,COVIDhub-ensemble,2020-11-02,,1,,12,,,21,,,,,41,,,,,62,,,84,,112,,,,,,,,,,,,,,,,,,,,,,,,
48341,2020-11-23,COVIDhub-ensemble,2020-11-02,,2,,10,,,19,,,,,44,,,,,68,,,92,,126,,,,,,,,,,,,,,,,,,,,,,,,
48341,2020-11-30,COVIDhub-ensemble,2020-11-02,,6,,14,,,21,,,,,42,,,,,73,,,97,,139,,,,,,,,,,,,,,,,,,,,,,,,
48343,2020-11-09,COVIDhub-ensemble,2020-11-02,,2,,4,,,10,,,,,17,,,,,20,,,28,,40,,,,,,,,,,,,,,,,,,,,,,,,
48343,2020-11-16,COVIDhub-ensemble,2020-11-02,,0,,5,,,11,,,,,17,,,,,23,,,28,,48,,,,,,,,,,,,,,,,,,,,,,,,
48343,2020-11-23,COVIDhub-ensemble,2020-11-02,,0,,4,,,11,,,,,18,,,,,24,,,31,,53,,,,,,,,,,,,,,,,,,,,,,,,
48343,2020-11-30,COVIDhub-ensemble,2020-11-02,,0,,3,,,10,,,,,17,,,,,25,,,33,,58,,,,,,,,,,,,,,,,,,,,,,,,
48345,2020-11-09,COVIDhub-ensemble,2020-11-02,,0,,0,,,0,,,,,0,,,,,2,,,5,,6,,,,,,,,,,,,,,,,,,,,,,,,
48345,2020-11-16,COVIDhub-ensemble,2020-11-02,,0,,0,,,0,,,,,1,,,,,3,,,5,,6,,,,,,,,,,,,,,,,,,,,,,,,
48345,2020-11-23,COVIDhub-ensemble,2020-11-02,,0,,0,,,0,,,,,1,,,,,3,,,5,,6,,,,,,,,,,,,,,,,,,,,,,,,
48345,2020-11-30,COVIDhub-ensemble,2020-11-02,,0,,0,,,0,,,,,1,,,,,3,,,5,,6,,,,,,,,,,,,,,,,,,,,,,,,
48347,2020-11-09,COVIDhub-ensemble,2020-11-02,,6,,14,,,25,,,,,40,,,,,54,,,71,,104,,,,,,,,,,,,,,,,,,,,,,,,
48347,2020-11-16,COVIDhub-ensemble,2020-11-02,,3,,11,,,20,,,,,39,,,,,60,,,79,,108,,,,,,,,,,,,,,,,,,,,,,,,
48347,2020-11-23,COVIDhub-ensemble,2020-11-02,,1,,11,,,19,,,,,41,,,,,62,,,79,,108,,,,,,,,,,,,,,,,,,,,,,,,
48347,2020-11-30,COVIDhub-ensemble,2020-11-02,,2,,8,,,19,,,,,43,,,,,69,,,88,,120,,,,,,,,,,,,,,,,,,,,,,,,
48349,2020-11-09,COVIDhub-ensemble,2020-11-02,,9,,14,,,32,,,,,44,,,,,56,,,71,,103,,,,,,,,,,,,,,,,,,,,,,,,
48349,2020-11-16,COVIDhub-ensemble,2020-11-02,,12,,22,,,32,,,,,43,,,,,67,,,82,,128,,,,,,,,,,,,,,,,,,,,,,,,
48349,2020-11-23,COVIDhub-ensemble,2020-11-02,,4,,21,,,35,,,,,48,,,,,73,,,90,,118,,,,,,,,,,,,,,,,,,,,,,,,
48349,2020-11-30,COVIDhub-ensemble,2020-11-02,,4,,15,,,32,,,,,53,,,,,76,,,94,,144,,,,,,,,,,,,,,,,,,,,,,,,
48351,2020-11-09,COVIDhub-ensemble,2020-11-02,,0,,0,,,0,,,,,1,,,,,2,,,6,,14,,,,,,,,,,,,,,,,,,,,,,,,
48351,2020-11-16,COVIDhub-ensemble,2020-11-02,,0,,0,,,0,,,,,1,,,,,2,,,7,,14,,,,,,,,,,,,,,,,,,,,,,,,
48351,2020-11-23,COVIDhub-ensemble,2020-11-02,,0,,0,,,0,,,,,1,,,,,3,,,7,,14,,,,,,,,,,,,,,,,,,,,,,,,
48351,2020-11-30,COVIDhub-ensemble,2020-11-02,,0,,0,,,0,,,,,1,,,,,4,,,7,,14,,,,,,,,,,,,,,,,,,,,,,,,
48353,2020-11-09,COVIDhub-ensemble,2020-11-02,,7,,16,,,26,,,,,36,,,,,53,,,67,,81,,,,,,,,,,,,,,,,,,,,,,,,
48353,2020-11-16,COVIDhub-ensemble,2020-11-02,,3,,15,,,25,,,,,38,,,,,54,,,67,,104,,,,,,,,,,,,,,,,,,,,,,,,
48353,2020-11-23,COVIDhub-ensemble,2020-11-02,,5,,15,,,23,,,,,37,,,,,58,,,79,,123,,,,,,,,,,,,,,,,,,,,,,,,
48353,2020-11-30,COVIDhub-ensemble,2020-11-02,,5,,15,,,20,,,,,36,,,,,59,,,76,,138,,,,,,,,,,,,,,,,,,,,,,,,
48355,2020-11-09,COVIDhub-ensemble,2020-11-02,,68,,104,,,135,,,,,170,,,,,232,,,327,,404,,,,,,,,,,,,,,,,,,,,,,,,
48355,2020-11-16,COVIDhub-ensemble,2020-11-02,,42,,92,,,124,,,,,166,,,,,239,,,365,,473,,,,,,,,,,,,,,,,,,,,,,,,
48355,2020-11-23,COVIDhub-ensemble,2020-11-02,,32,,73,,,119,,,,,168,,,,,261,,,388,,542,,,,,,,,,,,,,,,,,,,,,,,,
48355,2020-11-30,COVIDhub-ensemble,2020-11-02,,41,,76,,,112,,,,,170,,,,,290,,,382,,561,,,,,,,,,,,,,,,,,,,,,,,,
48357,2020-11-09,COVIDhub-ensemble,2020-11-02,,0,,4,,,19,,,,,33,,,,,41,,,58,,65,,,,,,,,,,,,,,,,,,,,,,,,
48357,2020-11-16,COVIDhub-ensemble,2020-11-02,,0,,9,,,22,,,,,34,,,,,46,,,62,,78,,,,,,,,,,,,,,,,,,,,,,,,
48357,2020-11-23,COVIDhub-ensemble,2020-11-02,,4,,12,,,21,,,,,35,,,,,51,,,66,,73,,,,,,,,,,,,,,,,,,,,,,,,
48357,2020-11-30,COVIDhub-ensemble,2020-11-02,,0,,14,,,21,,,,,36,,,,,54,,,66,,77,,,,,,,,,,,,,,,,,,,,,,,,
48359,2020-11-09,COVIDhub-ensemble,2020-11-02,,0,,0,,,0,,,,,0,,,,,2,,,3,,4,,,,,,,,,,,,,,,,,,,,,,,,
48359,2020-11-16,COVIDhub-ensemble,2020-11-02,,0,,0,,,0,,,,,0,,,,,2,,,4,,5,,,,,,,,,,,,,,,,,,,,,,,,
48359,2020-11-23,COVIDhub-ensemble,2020-11-02,,0,,0,,,0,,,,,0,,,,,3,,,4,,5,,,,,,,,,,,,,,,,,,,,,,,,
48359,2020-11-30,COVIDhub-ensemble,2020-11-02,,0,,0,,,0,,,,,0,,,,,3,,,4,,6,,,,,,,,,,,,,,,,,,,,,,,,
48361,2020-11-09,COVIDhub-ensemble,2020-11-02,,26,,43,,,78,,,,,94,,,,,116,,,129,,209,,,,,,,,,,,,,,,,,,,,,,,,
48361,2020-11-16,COVIDhub-ensemble,2020-11-02,,15,,31,,,56,,,,,90,,,,,122,,,135,,250,,,,,,,,,,,,,,,,,,,,,,,,
48361,2020-11-23,COVIDhub-ensemble,2020-11-02,,10,,36,,,58,,,,,91,,,,,126,,,138,,225,,,,,,,,,,,,,,,,,,,,,,,,
48361,2020-11-30,COVIDhub-ensemble,2020-11-02,,0,,22,,,55,,,,,93,,,,,128,,,162,,269,,,,,,,,,,,,,,,,,,,,,,,,
48363,2020-11-09,COVIDhub-ensemble,2020-11-02,,14,,29,,,42,,,,,45,,,,,56,,,73,,86,,,,,,,,,,,,,,,,,,,,,,,,
48363,2020-11-16,COVIDhub-ensemble,2020-11-02,,8,,22,,,38,,,,,45,,,,,63,,,76,,101,,,,,,,,,,,,,,,,,,,,,,,,
48363,2020-11-23,COVIDhub-ensemble,2020-11-02,,3,,16,,,33,,,,,50,,,,,73,,,92,,122,,,,,,,,,,,,,,,,,,,,,,,,
48363,2020-11-30,COVIDhub-ensemble,2020-11-02,,9,,23,,,36,,,,,50,,,,,65,,,78,,143,,,,,,,,,,,,,,,,,,,,,,,,
48365,2020-11-09,COVIDhub-ensemble,2020-11-02,,0,,8,,,14,,,,,21,,,,,32,,,40,,49,,,,,,,,,,,,,,,,,,,,,,,,
48365,2020-11-16,COVIDhub-ensemble,2020-11-02,,0,,6,,,14,,,,,21,,,,,31,,,42,,49,,,,,,,,,,,,,,,,,,,,,,,,
48365,2020-11-23,COVIDhub-ensemble,2020-11-02,,0,,2,,,12,,,,,22,,,,,33,,,43,,63,,,,,,,,,,,,,,,,,,,,,,,,
48365,2020-11-30,COVIDhub-ensemble,2020-11-02,,0,,2,,,12,,,,,22,,,,,36,,,46,,63,,,,,,,,,,,,,,,,,,,,,,,,
48367,2020-11-09,COVIDhub-ensemble,2020-11-02,,37,,60,,,100,,,,,128,,,,,169,,,242,,288,,,,,,,,,,,,,,,,,,,,,,,,
48367,2020-11-16,COVIDhub-ensemble,2020-11-02,,39,,56,,,99,,,,,129,,,,,195,,,266,,312,,,,,,,,,,,,,,,,,,,,,,,,
48367,2020-11-23,COVIDhub-ensemble,2020-11-02,,31,,73,,,102,,,,,129,,,,,204,,,303,,363,,,,,,,,,,,,,,,,,,,,,,,,
48367,2020-11-30,COVIDhub-ensemble,2020-11-02,,28,,73,,,104,,,,,130,,,,,214,,,296,,400,,,,,,,,,,,,,,,,,,,,,,,,
48369,2020-11-09,COVIDhub-ensemble,2020-11-02,,0,,0,,,2,,,,,12,,,,,24,,,31,,58,,,,,,,,,,,,,,,,,,,,,,,,
